,02_95stain1-120716_S2_merged_R1.fastq.gz.fq.gzAligned.sortedByCoord.out.down_sampled
ENSG00000229473.2,7277
ENSG00000229604.2,7278
ENSG00000229605.5,7279
ENSG00000229619.3,7280
ENSG00000229638.1,7281
ENSG00000229659.1,7282
ENSG00000229806.1,7283
ENSG00000229807.9,7284
ENSG00000229808.1,7285
ENSG00000229809.8,7286
ENSG00000229833.9,7287
ENSG00000229967.1,7288
ENSG00000229988.1,7289
ENSG00000230076.1,7290
ENSG00000230102.7,7291
ENSG00000230124.6,7292
ENSG00000230148.8,7293
ENSG00000230204.1,7294
ENSG00000230257.1,7295
ENSG00000230258.6,7296
ENSG00000230337.1,7297
ENSG00000230387.2,7298
ENSG00000230409.3,7299
ENSG00000230432.1,7300
ENSG00000230487.7,7301
ENSG00000230513.1,7302
ENSG00000230562.3,7303
ENSG00000230613.1,7304
ENSG00000230626.3,7305
ENSG00000230629.2,7306
ENSG00000230707.1,7307
ENSG00000230734.1,7308
ENSG00000230773.6,7309
ENSG00000230793.1,7310
ENSG00000230844.2,7311
ENSG00000230897.1,7312
ENSG00000230911.1,7313
ENSG00000230979.3,7314
ENSG00000230987.2,7315
ENSG00000230989.6,7316
ENSG00000230991.1,7317
ENSG00000231006.1,7318
ENSG00000231007.5,7319
ENSG00000231043.3,7320
ENSG00000231113.2,7321
ENSG00000231205.11,7322
ENSG00000231312.6,7323
ENSG00000231333.2,7324
ENSG00000231365.5,7325
ENSG00000231409.3,7326
ENSG00000231416.1,7327
ENSG00000231431.7,7328
ENSG00000231437.3,7329
ENSG00000231439.4,7330
ENSG00000231500.6,7331
ENSG00000231607.8,7332
ENSG00000231609.5,7333
ENSG00000231663.1,7334
ENSG00000231721.6,7335
ENSG00000231747.1,7336
ENSG00000231767.3,7337
ENSG00000231770.5,7338
ENSG00000231789.2,7339
ENSG00000231799.2,7340
ENSG00000231848.1,7341
ENSG00000231878.1,7342
ENSG00000231884.1,7343
ENSG00000231890.7,7344
ENSG00000231908.1,7345
ENSG00000231916.1,7346
ENSG00000231925.11,7347
ENSG00000231940.1,7348
ENSG00000231999.6,7349
ENSG00000232000.2,7350
ENSG00000232006.8,7351
ENSG00000232035.1,7352
ENSG00000232063.1,7353
ENSG00000232112.3,7354
ENSG00000232119.7,7355
ENSG00000232124.1,7356
ENSG00000232134.1,7357
ENSG00000232187.1,7358
ENSG00000232333.1,7359
ENSG00000232346.1,7360
ENSG00000232362.1,7361
ENSG00000232385.2,7362
ENSG00000232388.4,7363
ENSG00000232442.1,7364
ENSG00000232453.5,7365
ENSG00000232454.2,7366
ENSG00000232472.1,7367
ENSG00000232533.1,7368
ENSG00000232573.1,7369
ENSG00000232671.5,7370
ENSG00000232783.5,7371
ENSG00000232859.9,7372
ENSG00000232888.4,7373
ENSG00000232936.5,7374
ENSG00000232956.8,7375
ENSG00000232995.7,7376
ENSG00000233016.6,7377
ENSG00000233175.2,7378
ENSG00000233184.6,7379
ENSG00000233230.1,7380
ENSG00000233236.1,7381
ENSG00000233270.1,7382
ENSG00000233328.3,7383
ENSG00000233338.1,7384
ENSG00000233369.7,7385
ENSG00000233382.6,7386
ENSG00000233426.3,7387
ENSG00000233432.2,7388
ENSG00000233452.6,7389
ENSG00000233514.1,7390
ENSG00000233558.1,7391
ENSG00000233593.6,7392
ENSG00000233621.1,7393
ENSG00000233622.1,7394
ENSG00000233762.3,7395
ENSG00000233822.4,7396
ENSG00000233834.6,7397
ENSG00000233837.1,7398
ENSG00000233864.7,7399
ENSG00000233912.1,7400
ENSG00000233913.7,7401
ENSG00000233927.4,7402
ENSG00000233937.6,7403
ENSG00000233954.6,7404
ENSG00000233968.6,7405
ENSG00000234009.1,7406
ENSG00000234036.4,7407
ENSG00000234093.3,7408
ENSG00000234147.1,7409
ENSG00000234171.2,7410
ENSG00000234176.1,7411
ENSG00000234261.3,7412
ENSG00000234268.1,7413
ENSG00000234287.1,7414
ENSG00000234327.7,7415
ENSG00000234350.4,7416
ENSG00000234369.1,7417
ENSG00000234390.4,7418
ENSG00000234444.9,7419
ENSG00000234545.7,7420
ENSG00000234608.7,7421
ENSG00000234683.1,7422
ENSG00000234722.3,7423
ENSG00000234741.7,7424
ENSG00000234742.1,7425
ENSG00000234753.5,7426
ENSG00000234782.3,7427
ENSG00000234784.2,7428
ENSG00000234785.1,7429
ENSG00000234797.5,7430
ENSG00000234839.1,7431
ENSG00000234925.2,7432
ENSG00000234927.1,7433
ENSG00000234936.1,7434
ENSG00000234975.6,7435
ENSG00000235034.6,7436
ENSG00000235043.3,7437
ENSG00000235064.1,7438
ENSG00000235079.1,7439
ENSG00000235084.3,7440
ENSG00000235106.8,7441
ENSG00000235109.7,7442
ENSG00000235119.1,7443
ENSG00000235169.7,7444
ENSG00000235174.1,7445
ENSG00000235175.1,7446
ENSG00000235272.1,7447
ENSG00000235297.3,7448
ENSG00000235335.2,7449
ENSG00000235363.1,7450
ENSG00000235374.2,7451
ENSG00000235437.7,7452
ENSG00000235449.2,7453
ENSG00000235453.7,7454
ENSG00000235459.5,7455
ENSG00000235508.3,7456
ENSG00000235513.1,7457
ENSG00000235527.6,7458
ENSG00000235552.4,7459
ENSG00000235655.3,7460
ENSG00000235746.1,7461
ENSG00000235823.1,7462
ENSG00000235828.5,7463
ENSG00000235912.1,7464
ENSG00000235916.1,7465
ENSG00000235954.6,7466
ENSG00000235957.1,7467
ENSG00000235978.6,7468
ENSG00000236003.1,7469
ENSG00000236058.3,7470
ENSG00000236060.2,7471
ENSG00000236081.1,7472
ENSG00000236200.5,7473
ENSG00000236287.7,7474
ENSG00000236330.1,7475
ENSG00000236362.7,7476
ENSG00000236377.1,7477
ENSG00000236439.4,7478
ENSG00000236534.1,7479
ENSG00000236552.2,7480
ENSG00000236682.1,7481
ENSG00000236735.3,7482
ENSG00000236764.4,7483
ENSG00000236773.1,7484
ENSG00000236801.1,7485
ENSG00000236830.6,7486
ENSG00000236844.1,7487
ENSG00000236859.6,7488
ENSG00000236862.1,7489
ENSG00000236901.4,7490
ENSG00000237077.1,7491
ENSG00000237118.2,7492
ENSG00000237181.1,7493
ENSG00000237190.3,7494
ENSG00000237289.9,7495
ENSG00000237310.1,7496
ENSG00000237311.1,7497
ENSG00000237415.2,7498
ENSG00000237424.1,7499
ENSG00000237438.6,7500
ENSG00000237452.2,7501
ENSG00000237499.6,7502
ENSG00000237550.5,7503
ENSG00000237558.1,7504
ENSG00000237604.1,7505
ENSG00000237643.1,7506
ENSG00000237671.3,7507
ENSG00000237676.1,7508
ENSG00000237686.6,7509
ENSG00000237701.1,7510
ENSG00000237742.6,7511
ENSG00000237765.6,7512
ENSG00000237854.3,7513
ENSG00000237883.1,7514
ENSG00000237896.6,7515
ENSG00000237943.6,7516
ENSG00000237945.7,7517
ENSG00000237973.1,7518
ENSG00000238009.6,7519
ENSG00000238033.1,7520
ENSG00000238082.1,7521
ENSG00000238103.4,7522
ENSG00000238150.1,7523
ENSG00000238227.7,7524
ENSG00000238269.8,7525
ENSG00000239223.3,7526
ENSG00000239306.4,7527
ENSG00000239382.10,7528
ENSG00000239467.5,7529
ENSG00000239470.3,7530
ENSG00000239473.1,7531
ENSG00000239523.5,7532
ENSG00000239524.2,7533
ENSG00000239559.2,7534
ENSG00000239589.5,7535
ENSG00000239672.7,7536
ENSG00000239713.7,7537
ENSG00000239719.1,7538
ENSG00000239789.5,7539
ENSG00000239857.6,7540
ENSG00000239900.11,7541
ENSG00000240024.5,7542
ENSG00000240036.4,7543
ENSG00000240065.7,7544
ENSG00000240087.3,7545
ENSG00000240108.1,7546
ENSG00000240230.5,7547
ENSG00000240303.7,7548
ENSG00000240342.3,7549
ENSG00000240344.8,7550
ENSG00000240371.1,7551
ENSG00000240376.1,7552
ENSG00000240401.8,7553
ENSG00000240429.1,7554
ENSG00000240463.1,7555
ENSG00000240489.1,7556
ENSG00000240497.2,7557
ENSG00000240509.1,7558
ENSG00000240618.1,7559
ENSG00000240652.1,7560
ENSG00000240682.9,7561
ENSG00000240849.10,7562
ENSG00000240857.1,7563
ENSG00000240914.1,7564
ENSG00000240950.1,7565
ENSG00000240975.1,7566
ENSG00000241058.3,7567
ENSG00000241061.3,7568
ENSG00000241127.7,7569
ENSG00000241163.7,7570
ENSG00000241255.1,7571
ENSG00000241258.6,7572
ENSG00000241343.9,7573
ENSG00000241409.1,7574
ENSG00000241431.1,7575
ENSG00000241468.7,7576
ENSG00000241476.7,7577
ENSG00000241494.1,7578
ENSG00000241553.12,7579
ENSG00000241685.8,7580
ENSG00000241764.3,7581
ENSG00000241837.6,7582
ENSG00000241852.9,7583
ENSG00000241878.9,7584
ENSG00000241942.2,7585
ENSG00000241956.9,7586
ENSG00000241973.10,7587
ENSG00000242028.5,7588
ENSG00000242060.1,7589
ENSG00000242071.3,7590
ENSG00000242114.5,7591
ENSG00000242125.3,7592
ENSG00000242180.3,7593
ENSG00000242247.10,7594
ENSG00000242259.8,7595
ENSG00000242282.6,7596
ENSG00000242299.1,7597
ENSG00000242327.1,7598
ENSG00000242372.6,7599
ENSG00000242439.1,7600
ENSG00000242485.5,7601
ENSG00000242516.1,7602
ENSG00000242628.5,7603
ENSG00000242667.1,7604
ENSG00000242697.2,7605
ENSG00000242882.1,7606
ENSG00000242951.1,7607
ENSG00000242960.1,7608
ENSG00000242970.2,7609
ENSG00000243023.2,7610
ENSG00000243147.7,7611
ENSG00000243181.2,7612
ENSG00000243199.1,7613
ENSG00000243317.7,7614
ENSG00000243364.7,7615
ENSG00000243403.1,7616
ENSG00000243449.6,7617
ENSG00000243498.2,7618
ENSG00000243554.1,7619
ENSG00000243646.8,7620
ENSG00000243680.1,7621
ENSG00000243716.10,7622
ENSG00000243725.6,7623
ENSG00000243742.5,7624
ENSG00000243759.1,7625
ENSG00000243789.10,7626
ENSG00000243811.7,7627
ENSG00000243829.1,7628
ENSG00000243927.5,7629
ENSG00000243964.1,7630
ENSG00000244021.4,7631
ENSG00000244038.9,7632
ENSG00000244041.7,7633
ENSG00000244187.7,7634
ENSG00000244245.1,7635
ENSG00000244274.7,7636
ENSG00000244313.3,7637
ENSG00000244363.3,7638
ENSG00000244398.1,7639
ENSG00000244479.6,7640
ENSG00000244509.3,7641
ENSG00000244585.1,7642
ENSG00000244716.3,7643
ENSG00000244733.5,7644
ENSG00000244754.8,7645
ENSG00000244879.4,7646
ENSG00000245060.6,7647
ENSG00000245281.6,7648
ENSG00000245532.5,7649
ENSG00000245556.2,7650
ENSG00000245694.8,7651
ENSG00000245910.8,7652
ENSG00000245937.7,7653
ENSG00000245958.6,7654
ENSG00000246067.7,7655
ENSG00000246089.3,7656
ENSG00000246225.6,7657
ENSG00000246263.2,7658
ENSG00000246273.6,7659
ENSG00000246523.7,7660
ENSG00000246560.2,7661
ENSG00000246851.1,7662
ENSG00000246889.2,7663
ENSG00000246898.1,7664
ENSG00000246985.7,7665
ENSG00000247092.6,7666
ENSG00000247240.7,7667
ENSG00000247271.6,7668
ENSG00000247373.3,7669
ENSG00000247516.4,7670
ENSG00000247556.6,7671
ENSG00000247572.7,7672
ENSG00000247595.2,7673
ENSG00000247596.8,7674
ENSG00000247774.6,7675
ENSG00000247828.7,7676
ENSG00000247934.4,7677
ENSG00000248049.6,7678
ENSG00000248092.7,7679
ENSG00000248161.5,7680
ENSG00000248215.5,7681
ENSG00000248268.1,7682
ENSG00000248275.1,7683
ENSG00000248333.7,7684
ENSG00000248452.2,7685
ENSG00000248487.8,7686
ENSG00000248489.1,7687
ENSG00000248498.3,7688
ENSG00000248508.6,7689
ENSG00000248527.1,7690
ENSG00000248596.6,7691
ENSG00000248685.5,7692
ENSG00000248712.7,7693
ENSG00000248810.1,7694
ENSG00000249069.7,7695
ENSG00000249115.8,7696
ENSG00000249188.1,7697
ENSG00000249196.6,7698
ENSG00000249222.1,7699
ENSG00000249307.5,7700
ENSG00000249328.2,7701
ENSG00000249348.1,7702
ENSG00000249353.2,7703
ENSG00000249395.2,7704
ENSG00000249550.6,7705
ENSG00000249639.1,7706
ENSG00000249859.7,7707
ENSG00000249894.1,7708
ENSG00000249915.7,7709
ENSG00000249936.3,7710
ENSG00000249948.6,7711
ENSG00000249992.1,7712
ENSG00000250067.11,7713
ENSG00000250073.2,7714
ENSG00000250159.6,7715
ENSG00000250182.3,7716
ENSG00000250222.1,7717
ENSG00000250244.5,7718
ENSG00000250284.1,7719
ENSG00000250303.3,7720
ENSG00000250317.8,7721
ENSG00000250321.1,7722
ENSG00000250361.6,7723
ENSG00000250400.3,7724
ENSG00000250442.1,7725
ENSG00000250471.2,7726
ENSG00000250479.8,7727
ENSG00000250501.2,7728
ENSG00000250504.2,7729
ENSG00000250571.6,7730
ENSG00000250722.5,7731
ENSG00000250762.1,7732
ENSG00000250829.2,7733
ENSG00000250874.1,7734
ENSG00000250896.1,7735
ENSG00000250903.8,7736
ENSG00000250966.2,7737
ENSG00000250999.1,7738
ENSG00000251013.1,7739
ENSG00000251022.6,7740
ENSG00000251026.1,7741
ENSG00000251136.8,7742
ENSG00000251138.6,7743
ENSG00000251165.5,7744
ENSG00000251230.5,7745
ENSG00000251258.1,7746
ENSG00000251363.2,7747
ENSG00000251396.6,7748
ENSG00000251459.1,7749
ENSG00000251474.6,7750
ENSG00000251562.7,7751
ENSG00000251580.1,7752
ENSG00000251586.1,7753
ENSG00000251629.6,7754
ENSG00000251792.1,7755
ENSG00000251819.1,7756
ENSG00000253182.1,7757
ENSG00000253250.2,7758
ENSG00000253276.2,7759
ENSG00000253488.1,7760
ENSG00000253506.2,7761
ENSG00000253595.5,7762
ENSG00000253626.3,7763
ENSG00000253683.1,7764
ENSG00000253706.5,7765
ENSG00000253710.2,7766
ENSG00000253716.5,7767
ENSG00000253719.3,7768
ENSG00000253729.7,7769
ENSG00000253738.1,7770
ENSG00000253775.1,7771
ENSG00000253877.5,7772
ENSG00000253893.2,7773
ENSG00000253948.1,7774
ENSG00000254087.7,7775
ENSG00000254206.5,7776
ENSG00000254420.1,7777
ENSG00000254453.1,7778
ENSG00000254473.1,7779
ENSG00000254505.8,7780
ENSG00000254521.6,7781
ENSG00000254542.1,7782
ENSG00000254560.5,7783
ENSG00000254584.1,7784
ENSG00000254682.1,7785
ENSG00000254685.6,7786
ENSG00000254708.1,7787
ENSG00000254759.1,7788
ENSG00000254858.9,7789
ENSG00000254859.1,7790
ENSG00000254901.7,7791
ENSG00000254911.3,7792
ENSG00000254921.1,7793
ENSG00000254986.7,7794
ENSG00000254999.3,7795
ENSG00000255007.1,7796
ENSG00000255112.2,7797
ENSG00000255135.3,7798
ENSG00000255198.4,7799
ENSG00000255302.3,7800
ENSG00000255318.1,7801
ENSG00000255397.1,7802
ENSG00000255425.4,7803
ENSG00000255491.1,7804
ENSG00000255517.6,7805
ENSG00000255519.1,7806
ENSG00000255529.7,7807
ENSG00000255679.1,7808
ENSG00000255717.6,7809
ENSG00000255725.2,7810
ENSG00000255836.1,7811
ENSG00000255857.5,7812
ENSG00000255874.2,7813
ENSG00000256043.2,7814
ENSG00000256053.7,7815
ENSG00000256060.2,7816
ENSG00000256073.3,7817
ENSG00000256116.1,7818
ENSG00000256223.5,7819
ENSG00000256235.1,7820
ENSG00000256269.6,7821
ENSG00000256294.7,7822
ENSG00000256385.1,7823
ENSG00000256393.1,7824
ENSG00000256525.6,7825
ENSG00000256546.1,7826
ENSG00000256566.1,7827
ENSG00000256603.1,7828
ENSG00000256771.2,7829
ENSG00000256980.4,7830
ENSG00000257103.8,7831
ENSG00000257167.2,7832
ENSG00000257199.2,7833
ENSG00000257218.5,7834
ENSG00000257261.5,7835
ENSG00000257267.2,7836
ENSG00000257303.1,7837
ENSG00000257337.6,7838
ENSG00000257365.7,7839
ENSG00000257433.5,7840
ENSG00000257511.1,7841
ENSG00000257512.1,7842
ENSG00000257595.2,7843
ENSG00000257698.1,7844
ENSG00000257702.3,7845
ENSG00000257704.3,7846
ENSG00000257727.5,7847
ENSG00000257815.5,7848
ENSG00000257893.2,7849
ENSG00000257906.1,7850
ENSG00000257923.9,7851
ENSG00000257949.6,7852
ENSG00000258053.1,7853
ENSG00000258082.1,7854
ENSG00000258099.1,7855
ENSG00000258101.2,7856
ENSG00000258102.3,7857
ENSG00000258125.1,7858
ENSG00000258128.2,7859
ENSG00000258153.1,7860
ENSG00000258199.1,7861
ENSG00000258289.7,7862
ENSG00000258297.1,7863
ENSG00000258366.7,7864
ENSG00000258373.1,7865
ENSG00000258458.5,7866
ENSG00000258466.5,7867
ENSG00000258500.2,7868
ENSG00000258512.1,7869
ENSG00000258537.5,7870
ENSG00000258608.1,7871
ENSG00000258645.2,7872
ENSG00000258667.1,7873
ENSG00000258675.1,7874
ENSG00000258708.1,7875
ENSG00000258884.1,7876
ENSG00000258890.6,7877
ENSG00000259001.3,7878
ENSG00000259030.6,7879
ENSG00000259198.1,7880
ENSG00000259230.1,7881
ENSG00000259264.5,7882
ENSG00000259275.2,7883
ENSG00000259291.2,7884
ENSG00000259377.1,7885
ENSG00000259448.2,7886
ENSG00000259494.1,7887
ENSG00000259511.1,7888
ENSG00000259518.1,7889
ENSG00000259536.5,7890
ENSG00000259623.1,7891
ENSG00000259717.1,7892
ENSG00000259781.1,7893
ENSG00000259820.1,7894
ENSG00000259865.1,7895
ENSG00000259917.1,7896
ENSG00000259918.1,7897
ENSG00000259943.1,7898
ENSG00000259956.1,7899
ENSG00000260000.2,7900
ENSG00000260027.4,7901
ENSG00000260032.1,7902
ENSG00000260077.1,7903
ENSG00000260088.1,7904
ENSG00000260109.1,7905
ENSG00000260136.5,7906
ENSG00000260231.1,7907
ENSG00000260259.1,7908
ENSG00000260281.5,7909
ENSG00000260448.5,7910
ENSG00000260625.2,7911
ENSG00000260708.1,7912
ENSG00000260725.1,7913
ENSG00000260916.5,7914
ENSG00000260923.5,7915
ENSG00000260971.3,7916
ENSG00000261008.6,7917
ENSG00000261055.1,7918
ENSG00000261061.1,7919
ENSG00000261098.1,7920
ENSG00000261218.5,7921
ENSG00000261236.5,7922
ENSG00000261342.1,7923
ENSG00000261351.2,7924
ENSG00000261373.1,7925
ENSG00000261377.5,7926
ENSG00000261448.1,7927
ENSG00000261455.1,7928
ENSG00000261490.1,7929
ENSG00000261652.2,7930
ENSG00000261761.3,7931
ENSG00000261777.5,7932
ENSG00000261824.6,7933
ENSG00000262001.1,7934
ENSG00000262202.4,7935
ENSG00000262227.1,7936
ENSG00000262251.1,7937
ENSG00000262468.5,7938
ENSG00000262587.2,7939
ENSG00000262814.6,7940
ENSG00000262879.5,7941
ENSG00000262919.7,7942
ENSG00000263001.5,7943
ENSG00000263004.1,7944
ENSG00000263006.6,7945
ENSG00000263072.5,7946
ENSG00000263142.5,7947
ENSG00000263244.2,7948
ENSG00000263266.2,7949
ENSG00000263343.1,7950
ENSG00000263465.3,7951
ENSG00000263470.1,7952
ENSG00000263513.5,7953
ENSG00000263528.7,7954
ENSG00000263551.5,7955
ENSG00000263563.5,7956
ENSG00000263576.1,7957
ENSG00000263627.1,7958
ENSG00000263711.5,7959
ENSG00000263753.6,7960
ENSG00000263766.5,7961
ENSG00000263956.5,7962
ENSG00000264107.1,7963
ENSG00000264334.1,7964
ENSG00000264350.1,7965
ENSG00000264352.2,7966
ENSG00000264364.2,7967
ENSG00000264538.6,7968
ENSG00000264575.1,7969
ENSG00000264644.1,7970
ENSG00000264920.1,7971
ENSG00000264956.1,7972
ENSG00000265241.6,7973
ENSG00000265354.3,7974
ENSG00000265491.4,7975
ENSG00000265626.1,7976
ENSG00000265666.1,7977
ENSG00000265808.3,7978
ENSG00000265843.2,7979
ENSG00000265933.5,7980
ENSG00000265972.5,7981
ENSG00000266053.2,7982
ENSG00000266094.6,7983
ENSG00000266338.6,7984
ENSG00000266369.1,7985
ENSG00000266378.1,7986
ENSG00000266401.1,7987
ENSG00000266412.5,7988
ENSG00000266472.5,7989
ENSG00000266473.1,7990
ENSG00000266602.1,7991
ENSG00000266944.1,7992
ENSG00000266958.1,7993
ENSG00000266976.1,7994
ENSG00000267023.5,7995
ENSG00000267045.1,7996
ENSG00000267080.5,7997
ENSG00000267119.1,7998
ENSG00000267277.1,7999
ENSG00000267321.1,8000
ENSG00000267390.1,8001
ENSG00000267453.6,8002
ENSG00000267575.6,8003
ENSG00000267592.1,8004
ENSG00000267649.1,8005
ENSG00000267666.2,8006
ENSG00000267741.1,8007
ENSG00000267751.5,8008
ENSG00000267764.1,8009
ENSG00000267809.1,8010
ENSG00000267855.5,8011
ENSG00000267939.1,8012
ENSG00000267978.5,8013
ENSG00000268204.1,8014
ENSG00000268447.5,8015
ENSG00000268516.2,8016
ENSG00000268533.1,8017
ENSG00000269028.3,8018
ENSG00000269113.3,8019
ENSG00000269176.2,8020
ENSG00000269190.5,8021
ENSG00000269293.2,8022
ENSG00000269343.6,8023
ENSG00000269586.7,8024
ENSG00000269609.5,8025
ENSG00000269791.5,8026
ENSG00000269858.5,8027
ENSG00000269893.6,8028
ENSG00000269971.1,8029
ENSG00000270049.1,8030
ENSG00000270071.1,8031
ENSG00000270091.1,8032
ENSG00000270170.1,8033
ENSG00000270264.1,8034
ENSG00000270372.1,8035
ENSG00000270533.2,8036
ENSG00000270659.1,8037
ENSG00000270673.1,8038
ENSG00000270714.1,8039
ENSG00000270806.1,8040
ENSG00000270820.5,8041
ENSG00000270966.1,8042
ENSG00000271072.1,8043
ENSG00000271147.7,8044
ENSG00000271270.5,8045
ENSG00000271383.6,8046
ENSG00000271550.1,8047
ENSG00000271576.1,8048
ENSG00000271590.1,8049
ENSG00000271605.5,8050
ENSG00000271646.1,8051
ENSG00000271737.1,8052
ENSG00000271745.1,8053
ENSG00000271780.1,8054
ENSG00000271869.1,8055
ENSG00000271918.1,8056
ENSG00000271923.1,8057
ENSG00000272009.1,8058
ENSG00000272047.1,8059
ENSG00000272079.2,8060
ENSG00000272092.1,8061
ENSG00000272106.1,8062
ENSG00000272145.1,8063
ENSG00000272173.1,8064
ENSG00000272175.1,8065
ENSG00000272196.2,8066
ENSG00000272256.1,8067
ENSG00000272325.1,8068
ENSG00000272330.1,8069
ENSG00000272369.1,8070
ENSG00000272391.5,8071
ENSG00000272398.5,8072
ENSG00000272405.1,8073
ENSG00000272430.1,8074
ENSG00000272447.1,8075
ENSG00000272476.1,8076
ENSG00000272523.1,8077
ENSG00000272562.1,8078
ENSG00000272579.1,8079
ENSG00000272602.5,8080
ENSG00000272606.1,8081
ENSG00000272620.1,8082
ENSG00000272645.2,8083
ENSG00000272667.1,8084
ENSG00000272677.1,8085
ENSG00000272686.1,8086
ENSG00000272690.5,8087
ENSG00000272716.1,8088
ENSG00000272758.5,8089
ENSG00000272763.1,8090
ENSG00000272767.1,8091
ENSG00000272769.1,8092
ENSG00000272779.1,8093
ENSG00000272870.1,8094
ENSG00000272886.5,8095
ENSG00000272888.5,8096
ENSG00000272892.1,8097
ENSG00000272916.5,8098
ENSG00000273017.1,8099
ENSG00000273107.1,8100
ENSG00000273111.5,8101
ENSG00000273117.1,8102
ENSG00000273143.1,8103
ENSG00000273145.1,8104
ENSG00000273247.5,8105
ENSG00000273271.1,8106
ENSG00000273299.1,8107
ENSG00000273301.1,8108
ENSG00000273314.1,8109
ENSG00000273338.1,8110
ENSG00000273344.1,8111
ENSG00000273391.1,8112
ENSG00000273448.1,8113
ENSG00000273472.1,8114
ENSG00000273565.1,8115
ENSG00000273615.1,8116
ENSG00000273619.1,8117
ENSG00000273702.1,8118
ENSG00000273727.1,8119
ENSG00000273749.4,8120
ENSG00000273841.4,8121
ENSG00000273989.1,8122
ENSG00000273998.1,8123
ENSG00000274026.1,8124
ENSG00000274104.1,8125
ENSG00000274210.1,8126
ENSG00000274213.1,8127
ENSG00000274253.4,8128
ENSG00000274265.4,8129
ENSG00000274267.1,8130
ENSG00000274272.1,8131
ENSG00000274276.4,8132
ENSG00000274372.4,8133
ENSG00000274428.1,8134
ENSG00000274460.1,8135
ENSG00000274523.4,8136
ENSG00000274602.4,8137
ENSG00000274605.1,8138
