Base position	No. reads	Exon
108349494	0	NaN
108349495	0	NaN
108349496	0	NaN
108349497	0	NaN
108349498	0	NaN
108349499	0	NaN
108349500	0	NaN
108349501	0	NaN
108349502	0	NaN
108349503	0	NaN
108349504	0	NaN
108349505	0	NaN
108349506	0	NaN
108349507	0	NaN
108349508	0	NaN
108349509	0	NaN
108349510	0	NaN
108349511	0	NaN
108349512	0	NaN
108349513	0	NaN
108349514	0	NaN
108349515	0	NaN
108349516	0	NaN
108349517	0	NaN
108349518	0	NaN
108349519	0	NaN
108349520	0	NaN
108349521	0	NaN
108349522	0	NaN
108349523	0	NaN
108349524	0	NaN
108349525	0	NaN
108349526	0	NaN
108349527	0	NaN
108349528	0	NaN
108349529	0	NaN
108349530	0	NaN
108349531	0	NaN
108349532	0	NaN
108349533	0	NaN
108349534	0	NaN
108349535	0	NaN
108349536	0	NaN
108349537	0	NaN
108349538	0	NaN
108349539	0	NaN
108349540	0	NaN
108349541	0	NaN
108349542	0	NaN
108349543	0	NaN
108349544	0	NaN
108349545	0	NaN
108349546	0	NaN
108349547	0	NaN
108349548	0	NaN
108349549	0	NaN
108349550	0	NaN
108349551	0	NaN
108349552	0	NaN
108349553	0	NaN
108349554	0	NaN
108349555	0	NaN
108349556	0	NaN
108349557	0	NaN
108349558	0	NaN
108349559	0	NaN
108349560	0	NaN
108349561	0	NaN
108349562	0	NaN
108349563	0	NaN
108349564	0	NaN
108349565	0	NaN
108349566	0	NaN
108349567	0	NaN
108349568	0	NaN
108349569	0	NaN
108349570	0	NaN
108349571	0	NaN
108349572	0	NaN
108349573	0	NaN
108349574	0	NaN
108349575	0	NaN
108349576	0	NaN
108349577	0	NaN
108349578	0	NaN
108349579	0	NaN
108349580	0	NaN
108349581	0	NaN
108349582	0	NaN
108349583	0	NaN
108349584	0	NaN
108349585	0	NaN
108349586	0	NaN
108349587	0	NaN
108349588	0	NaN
108349589	0	NaN
108349590	0	NaN
108349591	0	NaN
108349592	0	NaN
108349593	0	NaN
108349594	0	NaN
108349595	0	NaN
108349596	0	NaN
108349597	0	NaN
108349598	0	NaN
108349599	0	NaN
108349600	0	NaN
108349601	0	NaN
108349602	0	NaN
108349603	0	NaN
108349604	0	NaN
108349605	0	NaN
108349606	0	NaN
108349607	0	NaN
108349608	0	NaN
108349609	0	NaN
108349610	0	NaN
108349611	0	NaN
108349612	0	NaN
108349613	0	NaN
108349614	0	NaN
108349615	0	NaN
108349616	0	NaN
108349617	0	NaN
108349618	0	NaN
108349619	0	NaN
108349620	0	NaN
108349621	0	NaN
108349622	0	NaN
108349623	0	NaN
108349624	0	NaN
108349625	0	NaN
108349626	0	NaN
108349627	0	NaN
108349628	0	NaN
108349629	0	NaN
108349630	0	NaN
108349631	0	NaN
108349632	0	NaN
108349633	0	NaN
108349634	0	NaN
108349635	0	NaN
108349636	0	NaN
108349637	0	NaN
108349638	0	NaN
108349639	0	NaN
108349640	0	NaN
108349641	0	NaN
108349642	0	NaN
108349643	0	NaN
108349644	0	NaN
108349645	0	NaN
108349646	0	NaN
108349647	0	NaN
108349648	0	NaN
108349649	0	NaN
108349650	0	NaN
108349651	0	NaN
108349652	0	NaN
108349653	0	NaN
108349654	0	NaN
108349655	0	NaN
108349656	0	NaN
108349657	0	NaN
108349658	0	NaN
108349659	0	NaN
108349660	0	NaN
108349661	0	NaN
108349662	0	NaN
108349663	0	NaN
108349664	0	NaN
108349665	0	NaN
108349666	0	NaN
108349667	0	NaN
108349668	0	NaN
108349669	0	NaN
108349670	0	NaN
108349671	0	NaN
108349672	0	NaN
108349673	0	NaN
108349674	0	NaN
108349675	0	NaN
108349676	0	NaN
108349677	0	NaN
108349678	0	NaN
108349679	0	NaN
108349680	0	NaN
108349681	0	NaN
108349682	0	NaN
108349683	0	NaN
108349684	0	NaN
108349685	0	NaN
108349686	0	NaN
108349687	0	NaN
108349688	0	NaN
108349689	0	NaN
108349690	0	NaN
108349691	0	NaN
108349692	0	NaN
108349693	0	NaN
108349694	0	NaN
108349695	0	NaN
108349696	0	NaN
108349697	0	NaN
108349698	0	NaN
108349699	0	NaN
108349700	0	NaN
108349701	0	NaN
108349702	0	NaN
108349703	0	NaN
108349704	0	NaN
108349705	0	NaN
108349706	0	NaN
108349707	0	NaN
108349708	0	NaN
108349709	0	NaN
108349710	0	NaN
108349711	0	NaN
108349712	0	NaN
108349713	0	NaN
108349714	0	NaN
108349715	0	NaN
108349716	0	NaN
108349717	0	NaN
108349718	0	NaN
108349719	0	NaN
108349720	0	NaN
108349721	0	NaN
108349722	0	NaN
108349723	0	NaN
108349724	0	NaN
108349725	0	NaN
108349726	0	NaN
108349727	0	NaN
108349728	0	NaN
108349729	0	NaN
108349730	0	NaN
108349731	0	NaN
108349732	0	NaN
108349733	0	NaN
108349734	0	NaN
108349735	0	NaN
108349736	0	NaN
108349737	0	NaN
108349738	0	NaN
108349739	0	NaN
108349740	0	NaN
108349741	0	NaN
108349742	0	NaN
108349743	0	NaN
108349744	0	NaN
108349745	0	NaN
108349746	0	NaN
108349747	0	NaN
108349748	0	NaN
108349749	0	NaN
108349750	0	NaN
108349751	0	NaN
108349752	0	NaN
108349753	0	NaN
108349754	0	NaN
108349755	0	NaN
108349756	0	NaN
108349757	0	NaN
108349758	0	NaN
108349759	0	NaN
108349760	0	NaN
108349761	0	NaN
108349762	0	NaN
108349763	0	NaN
108349764	0	NaN
108349765	0	NaN
108349766	0	NaN
108349767	0	NaN
108349768	0	NaN
108349769	0	NaN
108349770	0	NaN
108349771	0	NaN
108349772	0	NaN
108349773	0	NaN
108349774	0	NaN
108349775	0	NaN
108349776	0	NaN
108349777	0	NaN
108349778	0	NaN
108349779	0	NaN
108349780	0	NaN
108349781	0	NaN
108349782	0	NaN
108349783	0	NaN
108349784	0	NaN
108349785	0	NaN
108349786	0	NaN
108349787	0	NaN
108349788	0	NaN
108349789	0	NaN
108349790	0	NaN
108349791	0	NaN
108349792	0	NaN
108349793	0	NaN
108349794	0	NaN
108349795	0	NaN
108349796	0	NaN
108349797	0	NaN
108349798	0	NaN
108349799	0	NaN
108349800	0	NaN
108349801	0	NaN
108349802	0	NaN
108349803	0	NaN
108349804	0	NaN
108349805	0	NaN
108349806	0	NaN
108349807	0	NaN
108349808	0	NaN
108349809	0	NaN
108349810	0	NaN
108349811	0	NaN
108349812	0	NaN
108349813	0	NaN
108349814	0	NaN
108349815	0	NaN
108349816	0	NaN
108349817	0	NaN
108349818	0	NaN
108349819	0	NaN
108349820	0	NaN
108349821	0	NaN
108349822	0	NaN
108349823	0	NaN
108349824	0	NaN
108349825	0	NaN
108349826	0	NaN
108349827	0	NaN
108349828	0	NaN
108349829	0	NaN
108349830	0	NaN
108349831	0	NaN
108349832	0	NaN
108349833	0	NaN
108349834	0	NaN
108349835	0	NaN
108349836	0	NaN
108349837	0	NaN
108349838	0	NaN
108349839	0	NaN
108349840	0	NaN
108349841	0	NaN
108349842	0	NaN
108349843	0	NaN
108349844	0	NaN
108349845	0	NaN
108349846	0	NaN
108349847	0	NaN
108349848	0	NaN
108349849	0	NaN
108349850	0	NaN
108349851	0	NaN
108349852	0	NaN
108349853	0	NaN
108349854	0	NaN
108349855	0	NaN
108349856	0	NaN
108349857	0	NaN
108349858	0	NaN
108349859	0	NaN
108349860	0	NaN
108349861	0	NaN
108349862	0	NaN
108349863	0	NaN
108349864	0	NaN
108349865	0	NaN
108349866	0	NaN
108349867	0	NaN
108349868	0	NaN
108349869	0	NaN
108349870	0	NaN
108349871	0	NaN
108349872	0	NaN
108349873	0	NaN
108349874	0	NaN
108349875	0	NaN
108349876	0	NaN
108349877	0	NaN
108349878	0	NaN
108349879	0	NaN
108349880	0	NaN
108349881	0	NaN
108349882	0	NaN
108349883	0	NaN
108349884	0	NaN
108349885	0	NaN
108349886	0	NaN
108349887	0	NaN
108349888	0	NaN
108349889	0	NaN
108349890	0	NaN
108349891	0	NaN
108349892	0	NaN
108349893	0	NaN
108349894	0	NaN
108349895	0	NaN
108349896	0	NaN
108349897	0	NaN
108349898	0	NaN
108349899	0	NaN
108349900	0	NaN
108349901	0	NaN
108349902	0	NaN
108349903	0	NaN
108349904	0	NaN
108349905	0	NaN
108349906	0	NaN
108349907	0	NaN
108349908	0	NaN
108349909	0	NaN
108349910	0	NaN
108349911	0	NaN
108349912	0	NaN
108349913	0	NaN
108349914	0	NaN
108349915	0	NaN
108349916	0	NaN
108349917	0	NaN
108349918	0	NaN
108349919	0	NaN
108349920	0	NaN
108349921	0	NaN
108349922	0	NaN
108349923	0	NaN
108349924	0	NaN
108349925	0	NaN
108349926	0	NaN
108349927	0	NaN
108349928	0	NaN
108349929	0	NaN
108349930	0	NaN
108349931	0	NaN
108349932	0	NaN
108349933	0	NaN
108349934	0	NaN
108349935	0	NaN
108349936	0	NaN
108349937	0	NaN
108349938	0	NaN
108349939	0	NaN
108349940	0	NaN
108349941	0	NaN
108349942	0	NaN
108349943	0	NaN
108349944	0	NaN
108349945	0	NaN
108349946	0	NaN
108349947	0	NaN
108349948	0	NaN
108349949	0	NaN
108349950	0	NaN
108349951	0	NaN
108349952	0	NaN
108349953	0	NaN
108349954	0	NaN
108349955	0	NaN
108349956	0	NaN
108349957	0	NaN
108349958	0	NaN
108349959	0	NaN
108349960	0	NaN
108349961	0	NaN
108349962	0	NaN
108349963	0	NaN
108349964	0	NaN
108349965	0	NaN
108349966	0	NaN
108349967	0	NaN
108349968	0	NaN
108349969	0	NaN
108349970	0	NaN
108349971	0	NaN
108349972	0	NaN
108349973	0	NaN
108349974	0	NaN
108349975	0	NaN
108349976	0	NaN
108349977	0	NaN
108349978	0	NaN
108349979	0	NaN
108349980	0	NaN
108349981	0	NaN
108349982	0	NaN
108349983	0	NaN
108349984	0	NaN
108349985	0	NaN
108349986	0	NaN
108349987	0	NaN
108349988	0	NaN
108349989	0	NaN
108349990	0	NaN
108349991	0	NaN
108349992	0	NaN
108349993	0	NaN
108349994	0	NaN
108349995	0	NaN
108349996	0	NaN
108349997	0	NaN
108349998	0	NaN
108349999	0	NaN
108350000	0	NaN
108350001	0	NaN
108350002	0	NaN
108350003	0	NaN
108350004	0	NaN
108350005	0	NaN
108350006	0	NaN
108350007	0	NaN
108350008	0	NaN
108350009	0	NaN
108350010	0	NaN
108350011	0	NaN
108350012	0	NaN
108350013	0	NaN
108350014	0	NaN
108350015	0	NaN
108350016	0	NaN
108350017	0	NaN
108350018	0	NaN
108350019	0	NaN
108350020	0	NaN
108350021	0	NaN
108350022	0	NaN
108350023	0	NaN
108350024	0	NaN
108350025	0	NaN
108350026	0	NaN
108350027	0	NaN
108350028	0	NaN
108350029	0	NaN
108350030	0	NaN
108350031	0	NaN
108350032	0	NaN
108350033	0	NaN
108350034	0	NaN
108350035	0	NaN
108350036	0	NaN
108350037	0	NaN
108350038	0	NaN
108350039	0	NaN
108350040	0	NaN
108350041	0	NaN
108350042	0	NaN
108350043	0	NaN
108350044	0	NaN
108350045	0	NaN
108350046	0	NaN
108350047	0	NaN
108350048	0	NaN
108350049	0	NaN
108350050	0	NaN
108350051	0	NaN
108350052	0	NaN
108350053	0	NaN
108350054	0	NaN
108350055	0	NaN
108350056	0	NaN
108350057	0	NaN
108350058	0	NaN
108350059	0	NaN
108350060	0	NaN
108350061	0	NaN
108350062	0	NaN
108350063	0	NaN
108350064	0	NaN
108350065	0	NaN
108350066	0	NaN
108350067	0	NaN
108350068	0	NaN
108350069	0	NaN
108350070	0	NaN
108350071	0	NaN
108350072	0	NaN
108350073	0	NaN
108350074	0	NaN
108350075	0	NaN
108350076	0	NaN
108350077	0	NaN
108350078	0	NaN
108350079	0	NaN
108350080	0	NaN
108350081	0	NaN
108350082	0	NaN
108350083	0	NaN
108350084	0	NaN
108350085	0	NaN
108350086	0	NaN
108350087	0	NaN
108350088	0	NaN
108350089	0	NaN
108350090	0	NaN
108350091	0	NaN
108350092	0	NaN
108350093	0	NaN
108350094	0	NaN
108350095	0	NaN
108350096	0	NaN
108350097	0	NaN
108350098	0	NaN
108350099	0	NaN
108350100	0	NaN
108350101	0	NaN
108350102	0	NaN
108350103	0	NaN
108350104	0	NaN
108350105	0	NaN
108350106	0	NaN
108350107	0	NaN
108350108	0	NaN
108350109	0	NaN
108350110	0	NaN
108350111	0	NaN
108350112	0	NaN
108350113	0	NaN
108350114	0	NaN
108350115	0	NaN
108350116	0	NaN
108350117	0	NaN
108350118	0	NaN
108350119	0	NaN
108350120	0	NaN
108350121	0	NaN
108350122	0	NaN
108350123	0	NaN
108350124	0	NaN
108350125	0	NaN
108350126	0	NaN
108350127	0	NaN
108350128	0	NaN
108350129	0	NaN
108350130	0	NaN
108350131	0	NaN
108350132	0	NaN
108350133	0	NaN
108350134	0	NaN
108350135	0	NaN
108350136	0	NaN
108350137	0	NaN
108350138	0	NaN
108350139	0	NaN
108350140	0	NaN
108350141	0	NaN
108350142	0	NaN
108350143	0	NaN
108350144	0	NaN
108350145	0	NaN
108350146	0	NaN
108350147	0	NaN
108350148	0	NaN
108350149	0	NaN
108350150	0	NaN
108350151	0	NaN
108350152	0	NaN
108350153	0	NaN
108350154	0	NaN
108350155	0	NaN
108350156	0	NaN
108350157	0	NaN
108350158	0	NaN
108350159	0	NaN
108350160	0	NaN
108350161	0	NaN
108350162	0	NaN
108350163	0	NaN
108350164	0	NaN
108350165	0	NaN
108350166	0	NaN
108350167	0	NaN
108350168	0	NaN
108350169	0	NaN
108350170	0	NaN
108350171	0	NaN
108350172	0	NaN
108350173	0	NaN
108350174	0	NaN
108350175	0	NaN
108350176	0	NaN
108350177	0	NaN
108350178	0	NaN
108350179	0	NaN
108350180	0	NaN
108350181	0	NaN
108350182	0	NaN
108350183	0	NaN
108350184	0	NaN
108350185	0	NaN
108350186	0	NaN
108350187	0	NaN
108350188	0	NaN
108350189	0	NaN
108350190	0	NaN
108350191	0	NaN
108350192	0	NaN
108350193	0	NaN
108350194	0	NaN
108350195	0	NaN
108350196	0	NaN
108350197	0	NaN
108350198	0	NaN
108350199	0	NaN
108350200	0	NaN
108350201	0	NaN
108350202	0	NaN
108350203	0	NaN
108350204	0	NaN
108350205	0	NaN
108350206	0	NaN
108350207	0	NaN
108350208	0	NaN
108350209	0	NaN
108350210	0	NaN
108350211	0	NaN
108350212	0	NaN
108350213	0	NaN
108350214	0	NaN
108350215	0	NaN
108350216	0	NaN
108350217	0	NaN
108350218	0	NaN
108350219	0	NaN
108350220	0	NaN
108350221	0	NaN
108350222	0	NaN
108350223	0	NaN
108350224	0	NaN
108350225	0	NaN
108350226	0	NaN
108350227	0	NaN
108350228	0	NaN
108350229	0	NaN
108350230	0	NaN
108350231	0	NaN
108350232	0	NaN
108350233	0	NaN
108350234	0	NaN
108350235	0	NaN
108350236	0	NaN
108350237	0	NaN
108350238	0	NaN
108350239	0	NaN
108350240	0	NaN
108350241	0	NaN
108350242	0	NaN
108350243	0	NaN
108350244	0	NaN
108350245	0	NaN
108350246	0	NaN
108350247	0	NaN
108350248	0	NaN
108350249	0	NaN
108350250	0	NaN
108350251	0	NaN
108350252	0	NaN
108350253	0	NaN
108350254	0	NaN
108350255	0	NaN
108350256	0	NaN
108350257	0	NaN
108350258	0	NaN
108350259	0	NaN
108350260	0	NaN
108350261	0	NaN
108350262	0	NaN
108350263	0	NaN
108350264	0	NaN
108350265	0	NaN
108350266	0	NaN
108350267	0	NaN
108350268	0	NaN
108350269	0	NaN
108350270	0	NaN
108350271	0	NaN
108350272	0	NaN
108350273	0	NaN
108350274	0	NaN
108350275	0	NaN
108350276	0	NaN
108350277	0	NaN
108350278	0	NaN
108350279	0	NaN
108350280	0	NaN
108350281	0	NaN
108350282	0	NaN
108350283	0	NaN
108350284	0	NaN
108350285	0	NaN
108350286	0	NaN
108350287	0	NaN
108350288	0	NaN
108350289	0	NaN
108350290	0	NaN
108350291	0	NaN
108350292	0	NaN
108350293	0	NaN
108350294	0	NaN
108350295	0	NaN
108350296	0	NaN
108350297	0	NaN
108350298	0	NaN
108350299	0	NaN
108350300	0	NaN
108350301	0	NaN
108350302	0	NaN
108350303	0	NaN
108350304	0	NaN
108350305	0	NaN
108350306	0	NaN
108350307	0	NaN
108350308	0	NaN
108350309	0	NaN
108350310	0	NaN
108350311	0	NaN
108350312	0	NaN
108350313	0	NaN
108350314	0	NaN
108350315	0	NaN
108350316	0	NaN
108350317	0	NaN
108350318	0	NaN
108350319	0	NaN
108350320	0	NaN
108350321	0	NaN
108350322	0	NaN
108350323	0	NaN
108350324	0	NaN
108350325	0	NaN
108350326	0	NaN
108350327	0	NaN
108350328	0	NaN
108350329	0	NaN
108350330	0	NaN
108350331	0	NaN
108350332	0	NaN
108350333	0	NaN
108350334	0	NaN
108350335	0	NaN
108350336	0	NaN
108350337	0	NaN
108350338	0	NaN
108350339	0	NaN
108350340	0	NaN
108350341	0	NaN
108350342	0	NaN
108350343	0	NaN
108350344	0	NaN
108350345	0	NaN
108350346	0	NaN
108350347	0	NaN
108350348	0	NaN
108350349	0	NaN
108350350	0	NaN
108350351	0	NaN
108350352	0	NaN
108350353	0	NaN
108350354	0	NaN
108350355	0	NaN
108350356	0	NaN
108350357	0	NaN
108350358	0	NaN
108350359	0	NaN
108350360	0	NaN
108350361	0	NaN
108350362	0	NaN
108350363	0	NaN
108350364	0	NaN
108350365	0	NaN
108350366	0	NaN
108350367	0	NaN
108350368	0	NaN
108350369	0	NaN
108350370	0	NaN
108350371	0	NaN
108350372	0	NaN
108350373	0	NaN
108350374	0	NaN
108350375	0	NaN
108350376	0	NaN
108350377	0	NaN
108350378	0	NaN
108350379	0	NaN
108350380	0	NaN
108350381	0	NaN
108350382	0	NaN
108350383	0	NaN
108350384	0	NaN
108350385	0	NaN
108350386	0	NaN
108350387	0	NaN
108350388	0	NaN
108350389	0	NaN
108350390	0	NaN
108350391	0	NaN
108350392	0	NaN
108350393	0	NaN
108350394	0	NaN
108350395	0	NaN
108350396	0	NaN
108350397	0	NaN
108350398	0	NaN
108350399	0	NaN
108350400	0	NaN
108350401	0	NaN
108350402	0	NaN
108350403	0	NaN
108350404	0	NaN
108350405	0	NaN
108350406	0	NaN
108350407	0	NaN
108350408	0	NaN
108350409	0	NaN
108350410	0	NaN
108350411	0	NaN
108350412	0	NaN
108350413	0	NaN
108350414	0	NaN
108350415	0	NaN
108350416	0	NaN
108350417	0	NaN
108350418	0	NaN
108350419	0	NaN
108350420	0	NaN
108350421	0	NaN
108350422	0	NaN
108350423	0	NaN
108350424	0	NaN
108350425	0	NaN
108350426	0	NaN
108350427	0	NaN
108350428	0	NaN
108350429	0	NaN
108350430	0	NaN
108350431	0	NaN
108350432	0	NaN
108350433	0	NaN
108350434	0	NaN
108350435	0	NaN
108350436	0	NaN
108350437	0	NaN
108350438	0	NaN
108350439	0	NaN
108350440	0	NaN
108350441	0	NaN
108350442	0	NaN
108350443	0	NaN
108350444	0	NaN
108350445	0	NaN
108350446	0	NaN
108350447	0	NaN
108350448	0	NaN
108350449	0	NaN
108350450	0	NaN
108350451	0	NaN
108350452	0	NaN
108350453	0	NaN
108350454	0	NaN
108350455	0	NaN
108350456	0	NaN
108350457	0	NaN
108350458	0	NaN
108350459	0	NaN
108350460	0	NaN
108350461	0	NaN
108350462	0	NaN
108350463	0	NaN
108350464	0	NaN
108350465	0	NaN
108350466	0	NaN
108350467	0	NaN
108350468	0	NaN
108350469	0	NaN
108350470	0	NaN
108350471	0	NaN
108350472	0	NaN
108350473	0	NaN
108350474	0	NaN
108350475	0	NaN
108350476	0	NaN
108350477	0	NaN
108350478	0	NaN
108350479	0	NaN
108350480	0	NaN
108350481	0	NaN
108350482	0	NaN
108350483	0	NaN
108350484	0	NaN
108350485	0	NaN
108350486	0	NaN
108350487	0	NaN
108350488	0	NaN
108350489	0	NaN
108350490	0	NaN
108350491	0	NaN
108350492	0	NaN
108350493	0	NaN
108350494	0	NaN
108350495	0	NaN
108350496	0	NaN
108350497	0	NaN
108350498	0	NaN
108350499	0	NaN
108350500	0	NaN
108350501	0	NaN
108350502	0	NaN
108350503	0	NaN
108350504	0	NaN
108350505	0	NaN
108350506	0	NaN
108350507	0	NaN
108350508	0	NaN
108350509	0	NaN
108350510	0	NaN
108350511	0	NaN
108350512	0	NaN
108350513	0	NaN
108350514	0	NaN
108350515	0	NaN
108350516	0	NaN
108350517	0	NaN
108350518	0	NaN
108350519	0	NaN
108350520	0	NaN
108350521	0	NaN
108350522	0	NaN
108350523	0	NaN
108350524	0	NaN
108350525	0	NaN
108350526	0	NaN
108350527	0	NaN
108350528	0	NaN
108350529	0	NaN
108350530	0	NaN
108350531	0	NaN
108350532	0	NaN
108350533	0	NaN
108350534	0	NaN
108350535	0	NaN
108350536	0	NaN
108350537	0	NaN
108350538	0	NaN
108350539	0	NaN
108350540	0	NaN
108350541	0	NaN
108350542	0	NaN
108350543	0	NaN
108350544	0	NaN
108350545	0	NaN
108350546	0	NaN
108350547	0	NaN
108350548	0	NaN
108350549	0	NaN
108350550	0	NaN
108350551	0	NaN
108350552	0	NaN
108350553	0	NaN
108350554	0	NaN
108350555	0	NaN
108350556	0	NaN
108350557	0	NaN
108350558	0	NaN
108350559	0	NaN
108350560	0	NaN
108350561	0	NaN
108350562	0	NaN
108350563	0	NaN
108350564	0	NaN
108350565	0	NaN
108350566	0	NaN
108350567	0	NaN
108350568	0	NaN
108350569	0	NaN
108350570	0	NaN
108350571	0	NaN
108350572	0	NaN
108350573	0	NaN
108350574	0	NaN
108350575	0	NaN
108350576	0	NaN
108350577	0	NaN
108350578	0	NaN
108350579	0	NaN
108350580	0	NaN
108350581	0	NaN
108350582	0	NaN
108350583	0	NaN
108350584	0	NaN
108350585	0	NaN
108350586	0	NaN
108350587	0	NaN
108350588	0	NaN
108350589	0	NaN
108350590	0	NaN
108350591	0	NaN
108350592	0	NaN
108350593	0	NaN
108350594	0	NaN
108350595	0	NaN
108350596	0	NaN
108350597	0	NaN
108350598	0	NaN
108350599	0	NaN
108350600	0	NaN
108350601	0	NaN
108350602	0	NaN
108350603	0	NaN
108350604	0	NaN
108350605	0	NaN
108350606	0	NaN
108350607	0	NaN
108350608	0	NaN
108350609	0	NaN
108350610	0	NaN
108350611	0	NaN
108350612	0	NaN
108350613	0	NaN
108350614	0	NaN
108350615	0	NaN
108350616	0	NaN
108350617	0	NaN
108350618	0	NaN
108350619	0	NaN
108350620	0	NaN
108350621	0	NaN
108350622	0	NaN
108350623	0	NaN
108350624	0	NaN
108350625	0	NaN
108350626	0	NaN
108350627	0	NaN
108350628	0	NaN
108350629	0	NaN
108350630	0	NaN
108350631	0	NaN
108350632	0	NaN
108350633	0	NaN
108350634	0	NaN
108350635	0	NaN
108350636	0	NaN
108350637	0	NaN
108350638	0	NaN
108350639	0	NaN
108350640	0	NaN
108350641	0	NaN
108350642	0	NaN
108350643	0	NaN
108350644	0	NaN
108350645	0	NaN
108350646	0	NaN
108350647	0	NaN
108350648	0	NaN
108350649	0	NaN
108350650	0	NaN
108350651	0	NaN
108350652	0	NaN
108350653	0	NaN
108350654	0	NaN
108350655	0	NaN
108350656	0	NaN
108350657	0	NaN
108350658	0	NaN
108350659	0	NaN
108350660	0	NaN
108350661	0	NaN
108350662	0	NaN
108350663	0	NaN
108350664	0	NaN
108350665	0	NaN
108350666	0	NaN
108350667	0	NaN
108350668	0	NaN
108350669	0	NaN
108350670	0	NaN
108350671	0	NaN
108350672	0	NaN
108350673	0	NaN
108350674	0	NaN
108350675	0	NaN
108350676	0	NaN
108350677	0	NaN
108350678	0	NaN
108350679	0	NaN
108350680	0	NaN
108350681	0	NaN
108350682	0	NaN
108350683	0	NaN
108350684	0	NaN
108350685	0	NaN
108350686	0	NaN
108350687	0	NaN
108350688	0	NaN
108350689	0	NaN
108350690	0	NaN
108350691	0	NaN
108350692	0	NaN
108350693	0	NaN
108350694	0	NaN
108350695	0	NaN
108350696	0	NaN
108350697	0	NaN
108350698	0	NaN
108350699	0	NaN
108350700	0	NaN
108350701	0	NaN
108350702	0	NaN
108350703	0	NaN
108350704	0	NaN
108350705	0	NaN
108350706	0	NaN
108350707	0	NaN
108350708	0	NaN
108350709	0	NaN
108350710	0	NaN
108350711	0	NaN
108350712	0	NaN
108350713	0	NaN
108350714	0	NaN
108350715	0	NaN
108350716	0	NaN
108350717	0	NaN
108350718	0	NaN
108350719	0	NaN
108350720	0	NaN
108350721	0	NaN
108350722	0	NaN
108350723	0	NaN
108350724	0	NaN
108350725	0	NaN
108350726	0	NaN
108350727	0	NaN
108350728	0	NaN
108350729	0	NaN
108350730	0	NaN
108350731	0	NaN
108350732	0	NaN
108350733	0	NaN
108350734	0	NaN
108350735	0	NaN
108350736	0	NaN
108350737	0	NaN
108350738	0	NaN
108350739	0	NaN
108350740	0	NaN
108350741	0	NaN
108350742	0	NaN
108350743	0	NaN
108350744	0	NaN
108350745	0	NaN
108350746	0	NaN
108350747	0	NaN
108350748	0	NaN
108350749	0	NaN
108350750	0	NaN
108350751	0	NaN
108350752	0	NaN
108350753	0	NaN
108350754	0	NaN
108350755	0	NaN
108350756	0	NaN
108350757	0	NaN
108350758	0	NaN
108350759	0	NaN
108350760	0	NaN
108350761	0	NaN
108350762	0	NaN
108350763	0	NaN
108350764	0	NaN
108350765	0	NaN
108350766	0	NaN
108350767	0	NaN
108350768	0	NaN
108350769	0	NaN
108350770	0	NaN
108350771	0	NaN
108350772	0	NaN
108350773	0	NaN
108350774	0	NaN
108350775	0	NaN
108350776	0	NaN
108350777	0	NaN
108350778	0	NaN
108350779	0	NaN
108350780	0	NaN
108350781	0	NaN
108350782	0	NaN
108350783	0	NaN
108350784	0	NaN
108350785	0	NaN
108350786	0	NaN
108350787	0	NaN
108350788	0	NaN
108350789	0	NaN
108350790	0	NaN
108350791	0	NaN
108350792	0	NaN
108350793	0	NaN
108350794	0	NaN
108350795	0	NaN
108350796	0	NaN
108350797	0	NaN
108350798	0	NaN
108350799	0	NaN
108350800	0	NaN
108350801	0	NaN
108350802	0	NaN
108350803	0	NaN
108350804	0	NaN
108350805	0	NaN
108350806	0	NaN
108350807	0	NaN
108350808	0	NaN
108350809	0	NaN
108350810	0	NaN
108350811	0	NaN
108350812	0	NaN
108350813	0	NaN
108350814	0	NaN
108350815	0	NaN
108350816	0	NaN
108350817	0	NaN
108350818	0	NaN
108350819	0	NaN
108350820	0	NaN
108350821	0	NaN
108350822	0	NaN
108350823	0	NaN
108350824	0	NaN
108350825	0	NaN
108350826	0	NaN
108350827	0	NaN
108350828	0	NaN
108350829	0	NaN
108350830	0	NaN
108350831	0	NaN
108350832	0	NaN
108350833	0	NaN
108350834	0	NaN
108350835	0	NaN
108350836	0	NaN
108350837	0	NaN
108350838	0	NaN
108350839	0	NaN
108350840	0	NaN
108350841	0	NaN
108350842	0	NaN
108350843	0	NaN
108350844	0	NaN
108350845	0	NaN
108350846	0	NaN
108350847	0	NaN
108350848	0	NaN
108350849	0	NaN
108350850	0	NaN
108350851	0	NaN
108350852	0	NaN
108350853	0	NaN
108350854	0	NaN
108350855	0	NaN
108350856	0	NaN
108350857	0	NaN
108350858	0	NaN
108350859	0	NaN
108350860	0	NaN
108350861	0	NaN
108350862	0	NaN
108350863	0	NaN
108350864	0	NaN
108350865	0	NaN
108350866	0	NaN
108350867	0	NaN
108350868	0	NaN
108350869	0	NaN
108350870	0	NaN
108350871	0	NaN
108350872	0	NaN
108350873	0	NaN
108350874	0	NaN
108350875	0	NaN
